player_id,position,player_name,team,season,week,rookie,home,qb_id,touchdown,against,wp,report_status,yards_gained,rolling_yapg,rolling_rushing_yards,rolling_receiving_yards,rolling_rushing_touchdowns,rolling_receiving_touchdowns,player_id_drop,passing_tds,passing_yards,qb_rolling_passing_tds,qb_rolling_passing_yards,prev_rushing_yards,prev_receiving_yards,prev_rushing_touchdowns,prev_receiving_touchdowns,prev_red_zone,rolling_red_zone,played
00-0023459,QB,Aaron Rodgers,NYJ,2024,18,0,1,00-0023459,0,MIA,0.5495495495495496,Healthy,377.0,276.0,12.75,0.0,0.0,0.0,00-0023459,4.0,274.0,0.0,0.0,107.0,0.0,0.0,0.0,0.6167,0.46149999999999997,1.0
00-0024243,TE,Marcedes Lewis,CHI,2024,18,0,0,00-0039918,0,GB,0.196078431372549,Minor,224.0,441.0,,,,,00-0039918,1.0,148.0,0.0,122.0,0.0,2.0,0.0,0.0,0.5397,0.6,
00-0026158,QB,Joe Flacco,IND,2024,18,0,1,00-0026158,0,JAX,0.6428571428571429,Healthy,429.0,337.0,1.0,0.0,0.0,0.0,00-0026158,1.0,264.0,0.0,0.0,26.0,0.0,0.0,0.0,0.5577000000000001,0.5,1.0
00-0026300,QB,Josh Johnson,BAL,2024,18,0,1,00-0034796,0,CLE,0.96,Healthy,437.0,280.0,-0.5,0.0,0.0,0.0,00-0034796,2.0,217.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7111,0.7778,
00-0026498,QB,Matthew Stafford,LA,2024,18,0,1,00-0031345,0,SEA,0.2597402597402597,Doubtful,403.0,179.0,7.5,0.0,0.0,0.0,00-0031345,2.0,334.0,0.0,0.0,41.0,0.0,0.0,0.0,0.6071,0.5714,
00-0027973,QB,Andy Dalton,CAR,2024,18,0,0,00-0039150,0,ATL,0.20833333333333337,Healthy,425.0,412.0,,,,,00-0039150,3.0,251.0,0.0,0.0,34.0,0.0,0.0,0.0,0.45280000000000004,0.7143,
00-0028118,QB,Tyrod Taylor,NYJ,2024,18,0,1,00-0023459,0,MIA,0.5495495495495496,Healthy,377.0,301.25,6.0,0.0,0.0,0.0,00-0023459,4.0,274.0,0.0,0.0,13.0,0.0,0.0,0.0,0.6167,0.46149999999999997,
00-0029263,QB,Russell Wilson,PIT,2024,18,0,1,00-0029263,0,CIN,0.44642857142857145,Minor,193.0,329.0,28.0,0.0,0.25,0.0,00-0029263,1.0,148.0,0.0,0.0,155.0,0.0,2.0,0.0,0.5167,0.5714,1.0
00-0029604,QB,Kirk Cousins,ATL,2024,18,0,1,00-0039917,0,CAR,0.7916666666666666,Healthy,537.0,551.0,0.0,0.0,0.0,0.0,00-0039917,2.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6315999999999999,0.7059000000000001,
00-0029892,RB,Kyle Juszczyk,SF,2024,18,0,0,00-0033949,1,ARI,0.34246575342465757,Healthy,436.0,257.0,2.0,10.666666666666666,0.0,0.3333333333333333,00-0033949,2.0,326.0,0.0,63.0,26.0,200.0,1.0,2.0,0.6056,0.75,1.0
00-0030035,WR,Adam Thielen,CAR,2024,18,0,0,00-0039150,0,ATL,0.20833333333333337,Healthy,425.0,415.25,0.0,76.5,0.0,0.75,00-0039150,3.0,251.0,2.25,215.0,0.0,615.0,0.0,5.0,0.45280000000000004,0.7143,1.0
00-0030061,TE,Zach Ertz,WAS,2024,18,0,0,00-0039910,1,DAL,0.7142857142857143,Minor,269.0,376.0,0.0,36.0,0.0,0.75,00-0039910,0.0,38.0,3.0,227.0,0.0,654.0,0.0,7.0,0.5962,0.8181999999999999,1.0
00-0030279,WR,Keenan Allen,CHI,2024,18,0,0,00-0039918,0,GB,0.196078431372549,Healthy,224.0,386.75,0.0,69.5,0.0,0.5,00-0039918,1.0,148.0,0.25,128.5,0.0,744.0,0.0,7.0,0.5397,0.6,1.0
00-0030431,WR,Robert Woods,HOU,2024,18,0,0,00-0036898,0,TEN,0.4132231404958677,Healthy,374.0,295.0,0.0,13.0,0.0,0.0,00-0036898,0.0,128.0,3.0,298.0,7.0,426.0,0.0,1.0,0.377,0.5556,1.0
00-0030506,TE,Travis Kelce,KC,2024,18,0,0,00-0032950,0,DEN,0.1709401709401709,Doubtful,98.0,499.0,0.0,46.5,0.0,0.25,00-0032950,0.0,98.0,2.0,163.0,0.0,984.0,0.0,5.0,0.5763,0.6364,
00-0030564,WR,DeAndre Hopkins,KC,2024,18,0,0,00-0032950,0,DEN,0.1709401709401709,Healthy,98.0,398.75,0.0,28.0,0.0,0.25,00-0032950,0.0,98.0,1.5,146.75,9.0,1057.0,0.0,7.0,0.5763,0.6364,
00-0030565,QB,Geno Smith,SEA,2024,18,0,0,00-0030565,0,LA,0.7402597402597403,Minor,336.0,396.0,8.0,0.0,0.0,0.0,00-0030565,4.0,223.0,0.0,0.0,272.0,0.0,2.0,0.0,0.5686,0.5,1.0
