player_id,position,player_name,team,season,week,rookie,home,qb_id,touchdown,against,wp,report_status,yards_gained,rolling_yapg,rolling_rushing_yards,rolling_receiving_yards,rolling_rushing_touchdowns,rolling_receiving_touchdowns,player_id_drop,passing_tds,passing_yards,qb_rolling_passing_tds,qb_rolling_passing_yards,prev_rushing_yards,prev_receiving_yards,prev_rushing_touchdowns,prev_receiving_touchdowns,prev_red_zone,rolling_red_zone,played
00-0023459,QB,Aaron Rodgers,NYJ,2024,13,0,1,00-0023459,0,SEA,0.5348837209302325,Healthy,260.0,298.0,1.5,0.0,0.0,0.0,00-0023459,2.0,185.0,0.0,0.0,56.0,0.0,0.0,0.0,0.6071,0.5,1.0
00-0024243,TE,Marcedes Lewis,CHI,2024,13,0,0,00-0039918,0,DET,0.16129032258064513,Healthy,301.0,268.0,,,,,00-0039918,3.0,256.0,2.0,340.0,0.0,2.0,0.0,0.0,0.6563,0.25,
00-0026158,QB,Joe Flacco,IND,2024,13,0,0,00-0026158,0,NE,0.5327102803738317,Healthy,255.0,373.0,-0.5,0.0,0.0,0.0,,,,0.0,0.0,25.0,0.0,0.0,0.0,0.46149999999999997,0.75,
00-0026300,QB,Josh Johnson,BAL,2024,13,0,1,00-0034796,0,PHI,0.6183206106870229,Healthy,372.0,290.0,2.0,0.0,0.0,0.0,00-0034796,2.0,237.0,0.0,0.0,2.0,0.0,0.0,0.0,0.65,0.5455,
00-0026498,QB,Matthew Stafford,LA,2024,13,0,0,00-0026498,0,NO,0.5454545454545454,Healthy,322.0,445.0,3.75,0.0,0.0,0.0,00-0026498,2.0,183.0,0.0,0.0,11.0,0.0,0.0,0.0,0.5106,0.5714,1.0
00-0027973,QB,Andy Dalton,CAR,2024,13,0,1,00-0027973,0,TB,0.29850746268656714,Healthy,367.0,245.0,,,,,,,,0.0,0.0,34.0,0.0,0.0,0.0,0.45,0.3,
00-0028118,QB,Tyrod Taylor,NYJ,2024,13,0,1,00-0023459,0,SEA,0.5348837209302325,Healthy,260.0,288.5,,,,,00-0023459,2.0,185.0,0.0,0.0,7.0,0.0,0.0,0.0,0.6071,0.5,
00-0029263,QB,Russell Wilson,PIT,2024,13,0,0,00-0029263,0,CIN,0.3921568627450981,Healthy,520.0,435.0,5.25,0.0,0.0,0.0,00-0029263,3.0,414.0,0.0,0.0,27.0,0.0,1.0,0.0,0.5167,0.7,1.0
00-0029604,QB,Kirk Cousins,ATL,2024,13,0,1,00-0029604,0,LAC,0.504950495049505,Healthy,350.0,389.0,1.25,0.0,0.0,0.0,00-0029604,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294,0.5,1.0
00-0029892,RB,Kyle Juszczyk,SF,2024,13,0,0,00-0037834,0,BUF,0.2272727272727273,Healthy,239.0,259.0,0.3333333333333333,10.666666666666666,0.0,0.0,00-0037834,0.0,94.0,1.0,159.0,20.0,119.0,1.0,0.0,0.5536,0.6,1.0
00-0030035,WR,Adam Thielen,CAR,2024,13,0,1,00-0027973,1,TB,0.29850746268656714,Minor,367.0,275.5,0.0,57.0,0.0,0.0,,,,,,0.0,265.0,0.0,2.0,0.45,0.3,1.0
00-0030061,TE,Zach Ertz,WAS,2024,13,0,1,00-0032268,1,TEN,0.7142857142857143,Minor,463.0,260.0,0.0,30.25,0.0,0.5,,,,,,0.0,501.0,0.0,4.0,0.377,0.6923,1.0
00-0030279,WR,Keenan Allen,CHI,2024,13,0,0,00-0039918,1,DET,0.16129032258064513,Healthy,301.0,276.25,0.0,51.75,0.0,0.25,00-0039918,3.0,256.0,2.25,319.0,0.0,441.0,0.0,5.0,0.6563,0.25,1.0
00-0030431,WR,Robert Woods,HOU,2024,13,0,0,00-0039163,0,JAX,0.6153846153846154,Healthy,326.0,645.0,0.0,16.5,0.0,0.0,00-0039163,1.0,242.0,2.0,247.0,0.0,112.0,0.0,0.0,0.5577000000000001,0.46149999999999997,1.0
00-0030506,TE,Travis Kelce,KC,2024,13,0,1,00-0033873,0,LV,0.8888888888888888,Healthy,329.0,325.0,0.0,58.5,0.0,0.25,00-0033873,1.0,306.0,3.0,269.0,1.0,637.0,0.0,2.0,0.625,0.46149999999999997,1.0
00-0030564,WR,DeAndre Hopkins,KC,2024,13,0,1,00-0033873,0,LV,0.8888888888888888,Healthy,329.0,326.0,0.0,51.5,0.0,0.75,00-0033873,1.0,306.0,2.5,278.25,0.0,498.0,0.0,4.0,0.625,0.46149999999999997,1.0
00-0030565,QB,Geno Smith,SEA,2024,13,0,0,00-0030565,0,NYJ,0.4651162790697675,Healthy,259.0,332.0,15.75,0.0,0.25,0.0,00-0030565,1.0,206.0,0.0,0.0,226.0,0.0,2.0,0.0,0.48979999999999996,0.75,1.0
00-0030578,RB,Cordarrelle Patterson,PIT,2024,13,0,0,00-0029263,0,CIN,0.3921568627450981,Healthy,520.0,456.25,4.0,0.0,0.0,0.0,00-0029263,3.0,414.0,1.5,306.0,120.0,71.0,0.0,0.0,0.5167,0.7,1.0
00-0031235,WR,Odell Beckham Jr.,MIA,2024,13,0,0,00-0036212,0,GB,0.36363636363636365,Healthy,377.0,241.0,0.0,11.25,0.0,0.0,00-0036212,2.0,365.0,4.0,317.0,0.0,54.0,0.0,0.0,0.5397,0.5714,1.0
00-0031236,WR,Brandin Cooks,DAL,2024,13,0,1,00-0033662,1,NYG,0.6855345911949685,Minor,317.0,451.0,,,,,00-0033662,1.0,195.0,2.0,247.0,2.0,107.0,0.0,2.0,0.6102000000000001,0.6667000000000001,1.0
00-0031280,QB,Derek Carr,NO,2024,13,0,1,00-0031280,0,LA,0.45454545454545453,Healthy,329.0,481.0,8.333333333333334,0.0,0.0,0.0,00-0031280,1.0,184.0,0.0,0.0,59.0,0.0,1.0,0.0,0.5686,0.3333,1.0
00-0031345,QB,Jimmy Garoppolo,LA,2024,13,0,0,00-0026498,0,NO,0.5454545454545454,Healthy,322.0,414.25,,,,,00-0026498,2.0,183.0,0.0,0.0,,,,,0.5106,0.5714,
00-0031381,WR,Davante Adams,NYJ,2024,13,0,1,00-0023459,1,SEA,0.5348837209302325,Healthy,260.0,279.0,0.0,62.0,0.0,0.25,00-0023459,2.0,185.0,2.0,184.5,0.0,553.0,0.0,3.0,0.6071,0.5,1.0
00-0031408,WR,Mike Evans,TB,2024,13,0,0,00-0034855,1,CAR,0.7014925373134329,Minor,445.0,391.0,0.0,68.0,0.0,0.0,00-0034855,1.0,235.0,0.0,294.0,0.0,521.0,0.0,7.0,0.6315999999999999,0.3846,1.0
00-0031428,WR,Allen Robinson,DET,2024,13,0,1,00-0033106,0,CHI,0.8387096774193549,Healthy,405.0,452.0,0.0,4.5,0.0,0.0,00-0033106,2.0,221.0,0.0,269.0,0.0,9.0,0.0,0.0,0.6889,0.4706,
00-0031484,TE,Chris Manhertz,NYG,2024,13,0,0,00-0035704,0,DAL,0.3144654088050315,Healthy,247.0,414.0,0.0,1.0,0.0,0.5,00-0035704,0.0,178.0,1.0,208.0,0.0,42.0,0.0,0.0,0.5962,0.75,
00-0031503,QB,Jameis Winston,CLE,2024,13,0,0,00-0031503,0,DEN,0.2702702702702703,Healthy,,369.0,11.0,0.0,0.25,0.0,,,,0.0,0.0,46.0,0.0,1.0,0.0,0.5763,0.2,
00-0031544,WR,Amari Cooper,BUF,2024,13,0,1,00-0034857,0,SF,0.7727272727272727,Minor,372.0,325.0,0.0,29.0,0.0,0.0,00-0034857,2.0,148.0,1.0,262.0,0.0,386.0,0.0,3.0,0.5254,1.0,1.0
00-0031549,WR,Nelson Agholor,BAL,2024,13,0,1,00-0034796,0,PHI,0.6183206106870229,Healthy,372.0,310.5,0.0,11.666666666666666,0.0,0.3333333333333333,00-0034796,2.0,237.0,2.0,192.0,0.0,205.0,0.0,2.0,0.65,0.5455,1.0
00-0031585,TE,MyCole Pruitt,PIT,2024,13,0,0,00-0029263,0,CIN,0.3921568627450981,Healthy,520.0,477.5,0.0,5.0,0.0,0.0,00-0029263,3.0,414.0,2.0,342.0,0.0,40.0,0.0,0.0,0.5167,0.7,1.0
00-0031595,RB,Michael Burton,DEN,2024,13,0,1,00-0039732,0,CLE,0.7297297297297297,Healthy,,368.0,1.3333333333333333,2.0,0.0,0.0,,,,2.0,273.0,4.0,46.0,0.0,0.0,0.7111,0.75,
00-0031687,RB,Raheem Mostert,MIA,2024,13,0,0,00-0036212,0,GB,0.36363636363636365,Healthy,377.0,275.0,14.75,15.75,0.0,0.0,00-0036212,2.0,365.0,3.5,329.0,236.0,117.0,2.0,0.0,0.5397,0.5714,1.0
00-0031763,WR,DeAndre Carter,CHI,2024,13,0,0,00-0039918,0,DET,0.16129032258064513,Healthy,301.0,284.5,0.0,5.0,0.0,0.0,00-0039918,3.0,256.0,2.5,298.0,0.0,72.0,0.0,0.0,0.6563,0.25,
00-0031800,QB,Taylor Heinicke,LAC,2024,13,0,0,00-0036355,0,ATL,0.49504950495049505,Healthy,189.0,400.0,,,,,00-0036355,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45280000000000004,0.5556,
00-0032104,RB,Ameer Abdullah,LV,2024,13,0,0,00-0035289,0,KC,0.11111111111111116,Healthy,434.0,336.0,10.75,19.0,0.0,0.5,,,,1.0,230.0,149.0,127.0,1.0,2.0,0.5088,0.4545,1.0
00-0032128,WR,Chris Conley,SF,2024,13,0,0,00-0037834,0,BUF,0.2272727272727273,Questionable,239.0,254.0,0.0,0.0,0.0,0.0,00-0037834,0.0,94.0,0.75,142.75,0.0,4.0,0.0,0.0,0.5536,0.6,
00-0032134,TE,C.J. Uzomah,PHI,2024,13,0,0,00-0036389,0,BAL,0.38167938931297707,Healthy,252.0,285.0,,,,,00-0036389,1.0,118.0,1.0,179.0,,,,,0.42310000000000003,0.44439999999999996,
00-0032211,WR,Tyler Lockett,SEA,2024,13,0,0,00-0030565,0,NYJ,0.4651162790697675,Minor,259.0,313.75,0.0,27.75,0.0,0.25,00-0030565,1.0,206.0,1.0,242.0,0.0,511.0,0.0,2.0,0.48979999999999996,0.75,1.0
00-0032268,QB,Marcus Mariota,WAS,2024,13,0,1,00-0032268,0,TEN,0.7142857142857143,Healthy,463.0,310.75,,,,,,,,0.0,0.0,36.0,0.0,0.0,0.0,0.377,0.6923,
00-0032385,WR,Sterling Shepard,TB,2024,13,0,0,00-0034855,0,CAR,0.7014925373134329,Healthy,445.0,404.5,6.0,22.25,0.0,0.0,00-0034855,1.0,235.0,0.25,279.25,55.0,224.0,0.0,1.0,0.6315999999999999,0.3846,1.0
00-0032392,TE,Austin Hooper,NE,2024,13,0,1,00-0039851,1,IND,0.4672897196261682,Healthy,424.0,390.0,0.0,41.5,0.0,0.25,00-0039851,1.0,238.0,1.0,222.0,0.0,337.0,0.0,3.0,0.5577000000000001,0.5385,1.0
00-0032394,TE,Nick Vannett,TEN,2024,13,0,0,00-0034771,0,WAS,0.2857142857142857,Healthy,245.0,332.0,0.0,13.0,0.0,0.3333333333333333,,,,,,0.0,90.0,0.0,2.0,0.5667,0.5,1.0
00-0032764,RB,Derrick Henry,BAL,2024,13,0,1,00-0034796,0,PHI,0.6183206106870229,Healthy,372.0,331.0,94.75,7.5,1.0,0.0,00-0034796,2.0,237.0,2.0,207.0,1407.0,125.0,13.0,2.0,0.65,0.5455,1.0
00-0032775,WR,Demarcus Robinson,LA,2024,13,0,0,00-0026498,1,NO,0.5454545454545454,Questionable,322.0,383.5,0.0,37.75,0.0,0.75,00-0026498,2.0,183.0,2.0,213.0,0.0,433.0,0.0,7.0,0.5106,0.5714,1.0
00-0032918,RB,C.J. Ham,MIN,2024,13,0,1,00-0034869,0,ARI,0.6491228070175439,Healthy,273.0,285.0,0.0,0.0,0.0,0.0,00-0034869,2.0,235.0,2.0,330.0,10.0,11.0,1.0,0.0,0.6056,0.3333,
00-0032950,QB,Carson Wentz,KC,2024,13,0,1,00-0033873,0,LV,0.8888888888888888,Healthy,329.0,327.0,,,,,00-0033873,1.0,306.0,0.0,0.0,,,,,0.625,0.46149999999999997,
00-0032951,WR,Laquon Treadwell,IND,2024,13,0,0,00-0026158,0,NE,0.5327102803738317,Healthy,255.0,343.5,,,,,,,,,,,,,,0.46149999999999997,0.75,
00-0033009,WR,Tyler Boyd,TEN,2024,13,0,0,00-0034771,0,WAS,0.2857142857142857,Healthy,245.0,310.25,1.0,29.666666666666668,0.0,0.0,,,,,,3.0,310.0,0.0,0.0,0.5667,0.5,1.0
00-0033040,WR,Tyreek Hill,MIA,2024,13,0,0,00-0036212,1,GB,0.36363636363636365,Minor,377.0,309.0,2.75,51.25,0.0,0.5,00-0036212,2.0,365.0,3.0,341.0,47.0,654.0,0.0,4.0,0.5397,0.5714,1.0
00-0033045,RB,Ezekiel Elliott,DAL,2024,13,0,1,00-0033662,0,NYG,0.6855345911949685,Healthy,317.0,417.5,12.0,5.333333333333333,0.0,0.0,00-0033662,1.0,195.0,1.75,234.0,189.0,56.0,2.0,0.0,0.6102000000000001,0.6667000000000001,1.0
00-0033090,TE,Hunter Henry,NE,2024,13,0,1,00-0039851,0,IND,0.4672897196261682,Healthy,424.0,398.5,0.0,44.25,0.0,0.0,00-0039851,1.0,238.0,1.0,226.0,0.0,610.0,0.0,1.0,0.5577000000000001,0.5385,1.0
00-0033106,QB,Jared Goff,DET,2024,13,0,1,00-0033106,0,CHI,0.8387096774193549,Healthy,405.0,440.25,5.25,0.0,0.0,0.0,00-0033106,2.0,221.0,0.0,0.0,40.0,7.0,0.0,1.0,0.6889,0.4706,1.0
00-0033119,QB,Jacoby Brissett,NE,2024,13,0,1,00-0039851,0,IND,0.4672897196261682,Healthy,424.0,407.0,,,,,00-0039851,1.0,238.0,0.0,0.0,62.0,0.0,0.0,0.0,0.5577000000000001,0.5385,
00-0033217,TE,Mo Alie-Cox,IND,2024,13,0,0,00-0026158,0,NE,0.5327102803738317,Minor,255.0,314.0,0.0,17.0,0.0,0.0,,,,,,0.0,132.0,0.0,1.0,0.46149999999999997,0.75,1.0
00-0033246,TE,Johnny Mundt,MIN,2024,13,0,1,00-0034869,1,ARI,0.6491228070175439,Healthy,273.0,282.0,0.0,6.666666666666667,0.0,0.0,00-0034869,2.0,235.0,2.0,306.25,0.0,135.0,0.0,2.0,0.6056,0.3333,1.0
00-0033251,WR,Zach Pascal,ARI,2024,13,0,0,00-0035228,0,MIN,0.3508771929824561,Healthy,406.0,400.0,,,,,00-0035228,1.0,260.0,0.0,285.0,,,,,0.54,0.4,
00-0033282,WR,Curtis Samuel,BUF,2024,13,0,1,00-0034857,0,SF,0.7727272727272727,Minor,372.0,336.75,0.0,31.0,0.0,0.3333333333333333,00-0034857,2.0,148.0,1.25,233.5,13.0,185.0,0.0,1.0,0.5254,1.0,1.0
00-0033288,TE,George Kittle,SF,2024,13,0,0,00-0037834,0,BUF,0.2272727272727273,Healthy,239.0,244.0,0.0,89.0,0.0,1.0,00-0037834,0.0,94.0,0.25,110.25,0.0,649.0,0.0,8.0,0.5536,0.6,1.0
