player_id,position,player_name,team,season,week,rookie,home,qb_id,touchdown,against,wp,report_status,yards_gained,rolling_yapg,rolling_rushing_yards,rolling_receiving_yards,rolling_rushing_touchdowns,rolling_receiving_touchdowns,player_id_drop,passing_tds,passing_yards,qb_rolling_passing_tds,qb_rolling_passing_yards,prev_rushing_yards,prev_receiving_yards,prev_rushing_touchdowns,prev_receiving_touchdowns,prev_red_zone,rolling_red_zone,played
00-0034348,WR,Courtland Sutton,DEN,2024,9,0,0,00-0039732,0,BAL,0.18018018018018023,Healthy,,401.0,0.0,61.666666666666664,0.0,0.3333333333333333,,,,3.0,284.0,0.0,377.0,0.0,2.0,0.42310000000000003,0.5,
00-0034351,TE,Dallas Goedert,PHI,2024,9,0,1,00-0036389,0,JAX,0.7647058823529411,Minor,,422.0,0.0,31.0,0.0,0.0,,,,1.0,236.0,0.0,301.0,0.0,0.0,0.5577000000000001,0.6667000000000001,
00-0034364,TE,Jordan Akins,CLE,2024,9,0,1,00-0031503,0,LAC,0.504950495049505,Healthy,,,0.0,21.333333333333332,0.0,0.3333333333333333,,,,,,0.0,140.0,0.0,1.0,0.5294,0.6,
00-0034365,TE,Ian Thomas,CAR,2024,9,0,1,00-0027973,0,NO,0.2702702702702703,Healthy,,378.0,0.0,2.0,0.0,0.0,,,,0.0,93.0,0.0,4.0,0.0,0.0,0.5106,0.7273000000000001,
00-0034383,TE,Dalton Schultz,HOU,2024,9,0,0,00-0039163,0,NYJ,0.4032258064516129,Healthy,322.0,304.0,0.0,35.25,0.0,0.0,00-0039163,0.0,191.0,0.25,214.5,0.0,244.0,0.0,0.0,0.48979999999999996,0.5714,1.0
00-0034386,WR,Justin Watson,KC,2024,9,0,1,00-0033873,0,TB,0.8290598290598291,Healthy,,,0.0,22.666666666666668,0.0,0.0,,,,,,0.0,128.0,0.0,0.0,0.45,0.7,
00-0034407,WR,Ray-Ray McCloud,ATL,2024,9,0,1,00-0029604,0,DAL,0.6363636363636364,Healthy,,469.0,5.0,28.5,0.0,0.0,,,,4.0,276.0,43.0,277.0,0.0,0.0,0.5962,0.7273000000000001,
00-0034418,WR,Cedrick Wilson Jr.,NO,2024,9,0,0,00-0031280,0,CAR,0.7297297297297297,Minor,,,0.0,42.5,0.0,0.5,,,,,,0.0,88.0,0.0,1.0,0.6315999999999999,0.5789,
00-0034487,WR,Trent Sherfield,MIN,2024,9,0,1,00-0034869,0,IND,0.6923076923076923,Healthy,,,0.0,9.0,0.0,0.5,,,,,,0.0,43.0,0.0,1.0,0.5577000000000001,0.4545,
00-0034613,TE,Tanner Hudson,CIN,2024,9,0,1,00-0036442,0,LV,0.7647058823529411,Healthy,,334.0,0.0,0.0,0.0,0.0,,,,1.0,234.0,0.0,18.0,0.0,0.0,0.625,0.6364,
00-0034646,WR,Brandon Powell,MIN,2024,9,0,1,00-0034869,0,IND,0.6923076923076923,Healthy,,,0.0,0.0,0.0,0.0,,,,,,0.0,29.0,0.0,0.0,0.5577000000000001,0.4545,
00-0034753,TE,Mark Andrews,BAL,2024,9,0,1,00-0034796,0,DEN,0.8198198198198198,Healthy,,,0.0,49.5,0.0,1.0,,,,,,0.0,263.0,0.0,4.0,0.5763,0.5,
00-0034771,QB,Mason Rudolph,TEN,2024,9,0,1,00-0034771,0,NE,0.6296296296296297,Healthy,,336.0,14.0,0.0,0.3333333333333333,0.0,,,,0.0,0.0,42.0,0.0,1.0,0.0,0.46149999999999997,0.6923,
00-0034775,WR,Christian Kirk,JAX,2024,9,0,0,00-0036971,0,PHI,0.23529411764705888,Minor,,280.0,0.0,52.5,0.0,0.0,,,,2.0,308.0,0.0,379.0,0.0,1.0,0.65,0.4,
00-0034791,RB,Nick Chubb,CLE,2024,9,0,1,00-0031503,0,LAC,0.504950495049505,Healthy,,,37.0,5.0,0.5,0.0,,,,,,74.0,10.0,1.0,0.0,0.5294,0.6,
00-0034796,QB,Lamar Jackson,BAL,2024,9,0,1,00-0034796,0,DEN,0.8198198198198198,Minor,,,48.25,0.0,0.0,0.0,,,,0.0,0.0,501.0,0.0,2.0,0.0,0.5763,0.5,
00-0034798,TE,Durham Smythe,MIA,2024,9,0,0,00-0034177,0,BUF,0.2702702702702703,Healthy,,,0.0,0.0,0.0,0.0,,,,,,0.0,11.0,0.0,0.0,0.5536,0.3,
00-0034827,WR,DJ Moore,CHI,2024,9,0,0,00-0039918,0,ARI,0.4504504504504504,Healthy,,,1.75,43.5,0.0,0.75,,,,,,15.0,341.0,0.0,3.0,0.6056,0.5556,
00-0034829,TE,Mike Gesicki,CIN,2024,9,0,1,00-0036442,0,LV,0.7647058823529411,Healthy,,334.0,0.0,35.333333333333336,0.0,0.0,,,,1.0,234.0,0.0,253.0,0.0,0.0,0.625,0.6364,
00-0034830,TE,Hayden Hurst,LAC,2024,9,0,0,00-0036355,0,CLE,0.49504950495049505,Minor,,387.0,0.0,6.0,0.0,0.0,,,,2.0,279.0,0.0,59.0,0.0,0.0,0.7111,0.6667000000000001,
00-0034837,WR,Calvin Ridley,TEN,2024,9,0,1,00-0034771,0,NE,0.6296296296296297,Minor,,336.0,5.5,47.5,0.0,0.0,,,,1.0,266.0,32.0,326.0,1.0,1.0,0.46149999999999997,0.6923,
00-0034844,RB,Saquon Barkley,PHI,2024,9,0,1,00-0036389,0,JAX,0.7647058823529411,Healthy,,422.0,103.75,13.25,0.25,0.0,,,,1.0,236.0,766.0,106.0,5.0,1.0,0.5577000000000001,0.6667000000000001,
00-0034854,WR,KhaDarel Hodge,ATL,2024,9,0,1,00-0029604,0,DAL,0.6363636363636364,Healthy,,469.0,0.0,67.0,0.0,1.0,,,,4.0,276.0,0.0,67.0,0.0,1.0,0.5962,0.7273000000000001,
00-0034855,QB,Baker Mayfield,TB,2024,9,0,0,00-0034855,0,KC,0.1709401709401709,Healthy,,228.0,26.0,0.0,0.0,0.0,,,,0.0,0.0,169.0,0.0,2.0,0.0,0.5088,0.5556,
00-0034857,QB,Josh Allen,BUF,2024,9,0,1,00-0034857,0,MIA,0.7297297297297297,Minor,,,24.5,0.0,0.25,0.0,,,,0.0,0.0,204.0,0.0,3.0,0.0,0.6167,0.375,
00-0034869,QB,Sam Darnold,MIN,2024,9,0,1,00-0034869,0,IND,0.6923076923076923,Healthy,,,17.75,0.0,0.0,0.0,,,,0.0,0.0,106.0,0.0,0.0,0.0,0.5577000000000001,0.4545,
00-0034928,WR,Steven Sims,HOU,2024,9,0,0,00-0039163,0,NYJ,0.4032258064516129,Healthy,322.0,322.0,,,,,00-0039163,0.0,191.0,0.0,191.0,0.0,0.0,0.0,0.0,0.48979999999999996,0.5714,
