player_id,position,player_name,team,season,week,rookie,home,qb_id,touchdown,against,wp,report_status,yards_gained,rolling_yapg,rolling_rushing_yards,rolling_receiving_yards,rolling_rushing_touchdowns,rolling_receiving_touchdowns,player_id_drop,passing_tds,passing_yards,qb_rolling_passing_tds,qb_rolling_passing_yards,prev_rushing_yards,prev_receiving_yards,prev_rushing_touchdowns,prev_receiving_touchdowns,prev_red_zone,rolling_red_zone,played
00-0023459,QB,Aaron Rodgers,NYJ,2024,1,0,0,00-0023459,0,SF,0.3571428571428571,Healthy,266.0,455.0,6.75,0.0,0.25,0.0,00-0023459,1.0,167.0,0.0,0.0,94.0,0.0,1.0,0.0,0.5254,1.0,1.0
00-0024243,TE,Marcedes Lewis,CHI,2024,1,0,1,00-0039918,0,TEN,0.6644295302013423,Minor,150.0,362.0,0.0,1.0,0.0,1.0,00-0039918,0.0,93.0,,,0.0,29.0,0.0,1.0,0.377,0.0,
00-0026158,QB,Joe Flacco,IND,2024,1,0,1,00-0039164,0,HOU,0.43478260869565216,Healthy,303.0,352.0,5.666666666666667,0.0,0.0,0.0,00-0039164,2.0,212.0,0.0,0.0,26.0,0.0,0.0,0.0,0.5574,0.6667000000000001,
00-0026300,QB,Josh Johnson,BAL,2024,1,0,0,00-0034796,0,KC,0.4032258064516129,Healthy,452.0,382.0,2.0,0.0,0.0,0.0,00-0034796,1.0,273.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5088,0.25,
00-0026498,QB,Matthew Stafford,LA,2024,1,0,0,00-0026498,0,DET,0.3076923076923077,Healthy,387.0,413.0,-1.6666666666666667,0.0,0.0,0.0,00-0026498,1.0,317.0,0.0,0.0,65.0,0.0,0.0,0.0,0.6563,0.4,1.0
00-0027973,QB,Andy Dalton,CAR,2024,1,0,0,00-0039150,0,NO,0.34246575342465757,Healthy,193.0,389.0,,,,,00-0039150,0.0,161.0,0.0,0.0,34.0,0.0,0.0,0.0,0.5106,0.5,1.0
00-0028118,QB,Tyrod Taylor,NYJ,2024,1,0,0,00-0023459,0,SF,0.3571428571428571,Healthy,266.0,407.75,24.75,0.0,0.0,0.0,00-0023459,1.0,167.0,0.0,0.0,197.0,0.0,0.0,0.0,0.5254,1.0,1.0
00-0029263,QB,Russell Wilson,PIT,2024,1,0,0,00-0036945,0,ATL,0.34246575342465757,Questionable,270.0,400.0,13.0,0.0,0.5,0.0,00-0036945,0.0,156.0,0.0,0.0,155.0,0.0,2.0,0.0,0.45280000000000004,0.0,
00-0029604,QB,Kirk Cousins,ATL,2024,1,0,1,00-0029604,0,PIT,0.6575342465753424,Healthy,226.0,368.0,10.0,-0.5,0.25,0.0,00-0029604,1.0,155.0,0.0,0.0,97.0,0.0,2.0,0.0,0.4717,0.5,1.0
00-0029892,RB,Kyle Juszczyk,SF,2024,1,0,1,00-0037834,0,NYJ,0.6428571428571429,Healthy,401.0,119.0,2.5,32.0,0.0,0.0,00-0037834,0.0,231.0,1.0,255.0,26.0,200.0,1.0,2.0,0.48979999999999996,0.4,1.0
00-0030035,WR,Adam Thielen,CAR,2024,1,0,0,00-0039150,0,NO,0.34246575342465757,Healthy,193.0,340.0,0.0,46.75,0.0,0.0,00-0039150,0.0,161.0,0.0,110.75,0.0,615.0,0.0,5.0,0.5106,0.5,1.0
00-0030061,TE,Zach Ertz,WAS,2024,1,0,0,00-0039910,0,TB,0.3355704697986577,Healthy,299.0,391.0,,,,,00-0039910,0.0,184.0,,,0.0,654.0,0.0,7.0,0.45,1.0,1.0
00-0030279,WR,Keenan Allen,CHI,2024,1,0,1,00-0039918,0,TEN,0.6644295302013423,Questionable,150.0,309.0,2.0,81.75,0.0,0.5,00-0039918,0.0,93.0,0.0,93.0,8.0,752.0,0.0,4.0,0.377,0.0,1.0
00-0030431,WR,Robert Woods,HOU,2024,1,0,0,00-0039163,0,IND,0.5652173913043479,Healthy,417.0,306.0,0.0,25.0,0.0,0.0,00-0039163,2.0,234.0,0.0,175.0,0.0,203.0,0.0,0.0,0.5577000000000001,1.0,
00-0030506,TE,Travis Kelce,KC,2024,1,0,1,00-0033873,0,BAL,0.5967741935483871,Healthy,353.0,319.0,1.25,88.75,0.0,0.75,00-0033873,1.0,291.0,2.0,333.0,1.0,823.0,0.0,3.0,0.42310000000000003,0.3333,1.0
00-0030564,WR,DeAndre Hopkins,KC,2024,1,0,1,00-0033873,0,BAL,0.5967741935483871,Questionable,353.0,327.5,0.0,39.75,0.0,0.25,00-0033873,1.0,291.0,1.75,322.5,0.0,610.0,0.0,5.0,0.42310000000000003,0.3333,1.0
00-0030565,QB,Geno Smith,SEA,2024,1,0,1,00-0030565,1,DEN,0.7354497354497355,Healthy,304.0,359.0,21.0,0.0,0.0,0.0,00-0030565,1.0,171.0,0.0,0.0,155.0,-2.0,1.0,0.0,0.5763,0.0,1.0
00-0030578,RB,Cordarrelle Patterson,PIT,2024,1,0,0,00-0036945,0,ATL,0.34246575342465757,Healthy,270.0,367.5,14.666666666666666,3.0,0.0,0.3333333333333333,00-0036945,0.0,156.0,0.0,150.0,135.0,80.0,0.0,1.0,0.45280000000000004,0.0,1.0
00-0031236,WR,Brandin Cooks,DAL,2024,1,0,0,00-0033077,1,CLE,0.4347826086956522,Healthy,265.0,356.0,4.5,40.0,0.0,0.75,00-0033077,1.0,179.0,3.0,403.0,35.0,657.0,0.0,8.0,0.7111,1.0,1.0
00-0031237,QB,Teddy Bridgewater,DET,2024,1,0,1,00-0033106,0,LA,0.6923076923076923,Healthy,363.0,334.0,,,,,00-0033106,1.0,217.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.5686,0.5,
00-0031345,QB,Jimmy Garoppolo,LA,2024,1,0,0,00-0026498,0,DET,0.3076923076923077,Healthy,387.0,406.5,0.0,0.0,0.0,0.0,00-0026498,1.0,317.0,0.0,0.0,39.0,0.0,0.0,0.0,0.6563,0.4,
00-0031381,WR,Davante Adams,NYJ,2024,1,0,0,00-0023459,0,SF,0.3571428571428571,Healthy,266.0,360.5,0.0,69.25,0.0,1.0,00-0023459,1.0,167.0,0.5,83.5,0.0,1144.0,0.0,8.0,0.5254,1.0,1.0
00-0031408,WR,Mike Evans,TB,2024,1,0,1,00-0034855,1,WAS,0.6644295302013423,Minor,392.0,440.0,0.0,71.75,0.0,0.25,00-0034855,4.0,289.0,3.0,349.0,0.0,1255.0,0.0,13.0,0.5667,0.6,1.0
00-0031428,WR,Allen Robinson,DET,2024,1,0,1,00-0033106,0,LA,0.6923076923076923,Healthy,363.0,341.25,0.0,16.0,0.0,0.0,00-0033106,1.0,217.0,1.0,259.0,0.0,280.0,0.0,0.0,0.5686,0.5,
00-0031484,TE,Chris Manhertz,NYG,2024,1,0,1,00-0035710,0,MIN,0.5121951219512195,Healthy,240.0,381.0,,,,,00-0035710,0.0,186.0,0.0,25.0,0.0,30.0,0.0,1.0,0.54,0.0,
00-0031544,WR,Amari Cooper,BUF,2024,1,0,1,00-0034857,0,ARI,0.7560975609756098,Healthy,352.0,329.0,0.0,162.0,0.0,1.0,00-0034857,2.0,232.0,1.0,186.0,0.0,547.0,0.0,4.0,0.6056,0.6667000000000001,1.0
00-0031549,WR,Nelson Agholor,BAL,2024,1,0,0,00-0034796,0,KC,0.4032258064516129,Healthy,452.0,399.5,0.0,27.0,0.0,0.25,00-0034796,1.0,273.0,1.0,272.25,0.0,381.0,0.0,4.0,0.5088,0.25,1.0
00-0031585,TE,MyCole Pruitt,PIT,2024,1,0,0,00-0036945,0,ATL,0.34246575342465757,Healthy,270.0,335.0,0.0,15.5,0.0,0.0,00-0036945,0.0,156.0,0.0,152.0,0.0,40.0,0.0,1.0,0.45280000000000004,0.0,1.0
00-0031595,RB,Michael Burton,DEN,2024,1,0,0,00-0039732,0,SEA,0.26455026455026454,Healthy,231.0,466.0,0.0,4.0,0.0,0.0,00-0039732,0.0,138.0,,,9.0,8.0,0.0,0.0,0.6071,0.25,1.0
00-0031687,RB,Raheem Mostert,MIA,2024,1,0,1,00-0036212,0,JAX,0.6428571428571429,Healthy,400.0,327.0,39.5,0.5,0.0,0.5,00-0036212,1.0,338.0,1.0,199.0,278.0,161.0,2.0,0.0,0.5577000000000001,0.5,1.0
00-0031800,QB,Taylor Heinicke,LAC,2024,1,0,1,00-0036355,0,LV,0.6078431372549019,Healthy,316.0,286.0,14.5,0.0,0.0,0.0,00-0036355,1.0,144.0,0.0,0.0,96.0,0.0,1.0,0.0,0.625,0.5,
00-0031941,WR,Jamison Crowder,WAS,2024,1,0,0,00-0039910,0,TB,0.3355704697986577,Healthy,299.0,368.0,0.0,4.0,0.0,0.0,00-0039910,0.0,184.0,0.0,184.0,0.0,72.0,0.0,2.0,0.45,1.0,1.0
00-0032128,WR,Chris Conley,SF,2024,1,0,1,00-0037834,0,NYJ,0.6428571428571429,Healthy,401.0,189.5,0.0,34.666666666666664,0.0,0.0,00-0037834,0.0,231.0,0.75,249.0,0.0,76.0,0.0,0.0,0.48979999999999996,0.4,
00-0032211,WR,Tyler Lockett,SEA,2024,1,0,1,00-0030565,0,DEN,0.7354497354497355,Questionable,304.0,345.25,0.0,45.75,0.0,0.25,00-0030565,1.0,171.0,1.75,184.5,0.0,894.0,0.0,5.0,0.5763,0.0,1.0
00-0032385,WR,Sterling Shepard,TB,2024,1,0,1,00-0034855,0,WAS,0.6644295302013423,Healthy,392.0,428.0,3.0,9.0,0.0,0.0,00-0034855,4.0,289.0,3.25,334.0,6.0,57.0,0.0,1.0,0.5667,0.6,
00-0032392,TE,Austin Hooper,NE,2024,1,0,0,00-0033119,0,CIN,0.21052631578947367,Healthy,290.0,244.0,0.0,20.0,0.0,0.0,00-0033119,0.0,121.0,1.0,210.0,0.0,234.0,0.0,0.0,0.5167,0.25,1.0
00-0032394,TE,Nick Vannett,TEN,2024,1,0,0,00-0039152,0,CHI,0.3355704697986577,Healthy,244.0,432.0,0.0,3.0,0.0,0.0,00-0039152,1.0,127.0,0.0,16.0,0.0,135.0,0.0,3.0,0.6889,0.5,1.0
00-0032434,QB,Brandon Allen,SF,2024,1,0,1,00-0037834,0,NYJ,0.6428571428571429,Healthy,401.0,260.0,,,,,00-0037834,0.0,231.0,0.0,0.0,4.0,0.0,0.0,0.0,0.48979999999999996,0.4,1.0
00-0032464,WR,Kalif Raymond,DET,2024,1,0,1,00-0033106,0,LA,0.6923076923076923,Healthy,363.0,348.5,3.0,53.75,0.0,0.0,00-0033106,1.0,217.0,1.0,245.0,36.0,616.0,0.0,0.0,0.5686,0.5,1.0
00-0032764,RB,Derrick Henry,BAL,2024,1,0,0,00-0034796,1,KC,0.4032258064516129,Healthy,452.0,417.0,73.0,3.0,0.5,0.0,00-0034796,1.0,273.0,1.0,272.5,1167.0,214.0,12.0,0.0,0.5088,0.25,1.0
