player_id,position,player_name,team,season,week,rookie,home,qb_id,touchdown,against,wp,report_status,yards_gained,rolling_yapg,rolling_rushing_yards,rolling_receiving_yards,rolling_rushing_touchdowns,rolling_receiving_touchdowns,player_id_drop,passing_tds,passing_yards,qb_rolling_passing_tds,qb_rolling_passing_yards,prev_rushing_yards,prev_receiving_yards,prev_rushing_touchdowns,prev_receiving_touchdowns,prev_red_zone,rolling_red_zone,played
00-0038994,WR,Jordan Addison,MIN,2024,11,0,0,00-0034869,1,TEN,0.7014925373134329,Healthy,318.0,318.0,3.25,38.75,0.0,0.25,00-0034869,2.0,246.0,2.0,246.0,20.0,359.0,1.0,3.0,0.377,0.8332999999999999,1.0
00-0038996,TE,Tucker Kraft,GB,2024,11,0,0,00-0036264,0,CHI,0.6825396825396826,Healthy,366.0,366.0,1.0,39.5,0.0,0.5,00-0036264,1.0,261.0,1.0,261.0,4.0,376.0,0.0,5.0,0.6889,0.2727,1.0
00-0038997,WR,Josh Downs,IND,2024,11,0,0,00-0026158,1,NYJ,0.3278688524590164,Healthy,332.0,332.0,0.0,61.0,0.0,0.25,,,,,,-1.0,567.0,0.0,4.0,0.48979999999999996,0.6154,1.0
00-0038998,QB,Jake Haener,NO,2024,11,0,1,00-0031280,0,CLE,0.5121951219512195,Healthy,473.0,473.0,5.0,0.0,0.0,0.0,00-0031280,2.0,248.0,0.0,0.0,16.0,0.0,0.0,0.0,0.7111,0.875,1.0
00-0039021,RB,Roschon Johnson,CHI,2024,11,0,1,00-0039918,1,GB,0.31746031746031744,Healthy,391.0,391.0,5.75,9.5,0.25,0.0,00-0039918,0.0,231.0,0.0,231.0,137.0,78.0,5.0,0.0,0.5397,0.6364,1.0
00-0039032,RB,Tyjae Spears,TEN,2024,11,0,1,00-0034771,0,MIN,0.29850746268656714,Healthy,294.0,294.0,47.0,4.0,0.0,0.0,,,,,,161.0,88.0,1.0,0.0,0.54,1.0,1.0
00-0039040,RB,De'Von Achane,MIA,2024,11,0,1,00-0036212,1,LV,0.8095238095238095,Healthy,353.0,353.0,68.5,32.75,0.25,0.5,00-0036212,3.0,288.0,3.0,288.0,530.0,349.0,3.0,3.0,0.625,0.75,1.0
00-0039062,WR,Jonathan Mingo,DAL,2024,11,0,1,00-0033662,0,HOU,0.2777777777777778,Healthy,,,0.0,0.3333333333333333,0.0,0.0,,,,,,5.0,121.0,0.0,0.0,0.5574,0.625,
00-0039064,WR,Zay Flowers,BAL,2024,11,0,0,00-0034796,1,PIT,0.5918367346938775,Healthy,329.0,329.0,4.75,71.75,0.0,0.5,00-0034796,1.0,207.0,1.0,207.0,47.0,727.0,0.0,4.0,0.4717,0.5556,1.0
00-0039074,TE,Davis Allen,LA,2024,11,0,0,00-0026498,0,NE,0.6212121212121212,Healthy,402.0,402.0,0.0,19.5,0.0,0.0,00-0026498,4.0,295.0,4.0,295.0,0.0,39.0,0.0,0.0,0.46149999999999997,0.4545,
00-0039075,WR,Puka Nacua,LA,2024,11,0,0,00-0026498,1,NE,0.6212121212121212,Healthy,402.0,402.0,1.6666666666666667,71.66666666666667,0.0,0.0,00-0026498,4.0,295.0,4.0,295.0,12.0,373.0,0.0,1.0,0.46149999999999997,0.4545,1.0
00-0039107,QB,Stetson Bennett,LA,2024,11,0,0,00-0026498,0,NE,0.6212121212121212,Healthy,402.0,402.0,,,,,00-0026498,4.0,295.0,0.0,0.0,,,,,0.46149999999999997,0.4545,
